Signature,Block Time,Human Time,Action,From,To,Amount,Flow,Value,Decimals,Token Address, Multiplier
3NGo1epG5W1LPYXUb6zQNoTscym4fm2rRcHFZqvXvQryy4FBGnGoXvkPDVA1n8RAUmMKKXxMzSKtt9GsC4D94EBs,1759457025,2025-10-03T02:03:45.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,9797658,out,2.264,9,So11111111111111111111111111111111111111112,1.0
3NGo1epG5W1LPYXUb6zQNoTscym4fm2rRcHFZqvXvQryy4FBGnGoXvkPDVA1n8RAUmMKKXxMzSKtt9GsC4D94EBs,1759457025,2025-10-03T02:03:45.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,9cJ7Z1GcBoMm8diVfxfARAGA5JciKXV32HTKnUSt6iYk,11836938,out,2.7353,9,SOL,1.0
5Pai1pJXE74F6N81mEWSKu8JUCB5mnekidLuLhizY3zMY9zmjvZGYTSeFcoC9pgjx91AQAAAk2TK9jYEH73wUHsU,1759457025,2025-10-03T02:03:45.000Z,TRANSFER,3DZUawL9ppoMKsHboTeAHrzBWDaYwKMjm5A1Qh2kpzSE,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.8065,9,SOL,1.0
5Pai1pJXE74F6N81mEWSKu8JUCB5mnekidLuLhizY3zMY9zmjvZGYTSeFcoC9pgjx91AQAAAk2TK9jYEH73wUHsU,1759457025,2025-10-03T02:03:45.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,9245364,out,2.1364,9,SOL,1.0
5Pai1pJXE74F6N81mEWSKu8JUCB5mnekidLuLhizY3zMY9zmjvZGYTSeFcoC9pgjx91AQAAAk2TK9jYEH73wUHsU,1759457025,2025-10-03T02:03:45.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,7196084,in,1.6629,9,So11111111111111111111111111111111111111112,1.0
5Pai1pJXE74F6N81mEWSKu8JUCB5mnekidLuLhizY3zMY9zmjvZGYTSeFcoC9pgjx91AQAAAk2TK9jYEH73wUHsU,1759457025,2025-10-03T02:03:45.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,4272380530212,out,1.7025,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
5Pai1pJXE74F6N81mEWSKu8JUCB5mnekidLuLhizY3zMY9zmjvZGYTSeFcoC9pgjx91AQAAAk2TK9jYEH73wUHsU,1759457025,2025-10-03T02:03:45.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,8hQKAyDGvCfFBrda26xHFFTc9cYqE2zJHNLxnyJTsS6p,2049280,out,0.4735,9,SOL,1.0
5Pai1pJXE74F6N81mEWSKu8JUCB5mnekidLuLhizY3zMY9zmjvZGYTSeFcoC9pgjx91AQAAAk2TK9jYEH73wUHsU,1759457025,2025-10-03T02:03:45.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.4712,9,SOL,1.0
5Pai1pJXE74F6N81mEWSKu8JUCB5mnekidLuLhizY3zMY9zmjvZGYTSeFcoC9pgjx91AQAAAk2TK9jYEH73wUHsU,1759457025,2025-10-03T02:03:45.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,5314791058269,in,2.1179,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
5Pai1pJXE74F6N81mEWSKu8JUCB5mnekidLuLhizY3zMY9zmjvZGYTSeFcoC9pgjx91AQAAAk2TK9jYEH73wUHsU,1759457025,2025-10-03T02:03:45.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,9320848,out,2.1538,9,So11111111111111111111111111111111111111112,1.0
5Pai1pJXE74F6N81mEWSKu8JUCB5mnekidLuLhizY3zMY9zmjvZGYTSeFcoC9pgjx91AQAAAk2TK9jYEH73wUHsU,1759457025,2025-10-03T02:03:45.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,BCyGZ8dcJx4BnRJq1aLvgVdG5xw7kaGxtxjQvXoLAMku,11360128,out,2.6251,9,SOL,1.0
266meSanCMYRyQERmEi86HkLXxEs3Vc22CXz3bw5vKBhBqV9ZnsBEkiBMD4FwaUHU5R1Pib2GKwa4BaaMaFAJdMs,1759457025,2025-10-03T02:03:45.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3q5yXMf34FPFrkUGr1mkdbd7YCGWG9oFS3JCAosCS5NN,3500000,out,0.8088,9,SOL,1.0
266meSanCMYRyQERmEi86HkLXxEs3Vc22CXz3bw5vKBhBqV9ZnsBEkiBMD4FwaUHU5R1Pib2GKwa4BaaMaFAJdMs,1759457025,2025-10-03T02:03:45.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3gLgiouvMndU6EzBtxwgQfXw14VEtGsTCWTzhiRmgP8m,3500000,out,0.8088,9,SOL,1.0
266meSanCMYRyQERmEi86HkLXxEs3Vc22CXz3bw5vKBhBqV9ZnsBEkiBMD4FwaUHU5R1Pib2GKwa4BaaMaFAJdMs,1759457025,2025-10-03T02:03:45.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3DZUawL9ppoMKsHboTeAHrzBWDaYwKMjm5A1Qh2kpzSE,3500000,out,0.8088,9,SOL,1.0
26iWS4G5hDz1jNGfLpZ9Lnzw8UjQYr152Ci196a1MfWtuS8Q2iNkdu6adWZ4vvnFm7uwvep1GjfkKZBd2TzkukGm,1759455829,2025-10-03T01:43:49.000Z,TRANSFER,5hWs3mhN2B8rfeVs3kqpfQoY7axBEubfbN8nNbUK8onn,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,100000,in,0.02319,9,SOL,1.0
26iWS4G5hDz1jNGfLpZ9Lnzw8UjQYr152Ci196a1MfWtuS8Q2iNkdu6adWZ4vvnFm7uwvep1GjfkKZBd2TzkukGm,1759455829,2025-10-03T01:43:49.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,7451961,out,1.728,9,SOL,1.0
26iWS4G5hDz1jNGfLpZ9Lnzw8UjQYr152Ci196a1MfWtuS8Q2iNkdu6adWZ4vvnFm7uwvep1GjfkKZBd2TzkukGm,1759455829,2025-10-03T01:43:49.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,5402681,in,1.2528,9,So11111111111111111111111111111111111111112,1.0
26iWS4G5hDz1jNGfLpZ9Lnzw8UjQYr152Ci196a1MfWtuS8Q2iNkdu6adWZ4vvnFm7uwvep1GjfkKZBd2TzkukGm,1759455829,2025-10-03T01:43:49.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,3207731168348,out,1.2778,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
26iWS4G5hDz1jNGfLpZ9Lnzw8UjQYr152Ci196a1MfWtuS8Q2iNkdu6adWZ4vvnFm7uwvep1GjfkKZBd2TzkukGm,1759455829,2025-10-03T01:43:49.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HZj2Vxdtp7Zk8G3mCDMeUw3v94vptP9oDRUMoKFpjsWm,2049280,out,0.4752,9,SOL,1.0
5fBuQukRdTwepW6uWQqzTw77eGA7PbMzP9FhXBiFndZJ85Rt8mfrPvm3WGXkvAoYFXJuGAuvu5hXvtzmVcFXx8PR,1759455829,2025-10-03T01:43:49.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,5hWs3mhN2B8rfeVs3kqpfQoY7axBEubfbN8nNbUK8onn,1010000,out,0.2342,9,SOL,1.0
5dSfqBs7bcRdqG2e5xqzu6QJbU5RhotBW9rMQgwov1V9uM8ZVg4eqPbef3ZVtK269YtA1mBzqjyynqwWmxvdUd3s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,u32Ug7Ji8W6dxSQPb93kDLzn8m6f5A8PThrAsEQiX2d,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.8093,9,SOL,1.0
5dSfqBs7bcRdqG2e5xqzu6QJbU5RhotBW9rMQgwov1V9uM8ZVg4eqPbef3ZVtK269YtA1mBzqjyynqwWmxvdUd3s,1759455807,2025-10-03T01:43:27.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,9652760,out,2.2384,9,SOL,1.0
5dSfqBs7bcRdqG2e5xqzu6QJbU5RhotBW9rMQgwov1V9uM8ZVg4eqPbef3ZVtK269YtA1mBzqjyynqwWmxvdUd3s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,7603480,in,1.7632,9,So11111111111111111111111111111111111111112,1.0
5dSfqBs7bcRdqG2e5xqzu6QJbU5RhotBW9rMQgwov1V9uM8ZVg4eqPbef3ZVtK269YtA1mBzqjyynqwWmxvdUd3s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,4514030519268,out,1.7982,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
5dSfqBs7bcRdqG2e5xqzu6QJbU5RhotBW9rMQgwov1V9uM8ZVg4eqPbef3ZVtK269YtA1mBzqjyynqwWmxvdUd3s,1759455807,2025-10-03T01:43:27.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2dBst4WYeweYtEJmyek9CXM4TM5NnKS7WnvpCooqnutR,2049280,out,0.4752,9,SOL,1.0
5dSfqBs7bcRdqG2e5xqzu6QJbU5RhotBW9rMQgwov1V9uM8ZVg4eqPbef3ZVtK269YtA1mBzqjyynqwWmxvdUd3s,1759455807,2025-10-03T01:43:27.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.4729,9,SOL,1.0
5dSfqBs7bcRdqG2e5xqzu6QJbU5RhotBW9rMQgwov1V9uM8ZVg4eqPbef3ZVtK269YtA1mBzqjyynqwWmxvdUd3s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,5615142837083,in,2.2368,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
5dSfqBs7bcRdqG2e5xqzu6QJbU5RhotBW9rMQgwov1V9uM8ZVg4eqPbef3ZVtK269YtA1mBzqjyynqwWmxvdUd3s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,9848077,out,2.2837,9,So11111111111111111111111111111111111111112,1.0
5dSfqBs7bcRdqG2e5xqzu6QJbU5RhotBW9rMQgwov1V9uM8ZVg4eqPbef3ZVtK269YtA1mBzqjyynqwWmxvdUd3s,1759455807,2025-10-03T01:43:27.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,7cGL71Kusm6ALPf2ZA9PJimxAo7vM3MSkCnJMvx8d4Jz,11887357,out,2.7566,9,SOL,1.0
29Qkz2WxuH5Q9XowWspY2vhF1Cqb9J7fWRHnAntarA9gvHrfd47MbSZik9cSszBTcqcQw4LUQG2V7JwebdVKsU8s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,BW2Cb4rk3FgiLwnB42PfbeTrh425T3QXktRBFHAZ7Jx3,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.8093,9,SOL,1.0
29Qkz2WxuH5Q9XowWspY2vhF1Cqb9J7fWRHnAntarA9gvHrfd47MbSZik9cSszBTcqcQw4LUQG2V7JwebdVKsU8s,1759455807,2025-10-03T01:43:27.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,9223703,out,2.1389,9,SOL,1.0
29Qkz2WxuH5Q9XowWspY2vhF1Cqb9J7fWRHnAntarA9gvHrfd47MbSZik9cSszBTcqcQw4LUQG2V7JwebdVKsU8s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,7174423,in,1.6637,9,So11111111111111111111111111111111111111112,1.0
29Qkz2WxuH5Q9XowWspY2vhF1Cqb9J7fWRHnAntarA9gvHrfd47MbSZik9cSszBTcqcQw4LUQG2V7JwebdVKsU8s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,4259422088628,out,1.6968,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
29Qkz2WxuH5Q9XowWspY2vhF1Cqb9J7fWRHnAntarA9gvHrfd47MbSZik9cSszBTcqcQw4LUQG2V7JwebdVKsU8s,1759455807,2025-10-03T01:43:27.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,DNRTvcgvwph9SU9LK59hU13G9k82LqYVgSEESQEMe66u,2049280,out,0.4752,9,SOL,1.0
29Qkz2WxuH5Q9XowWspY2vhF1Cqb9J7fWRHnAntarA9gvHrfd47MbSZik9cSszBTcqcQw4LUQG2V7JwebdVKsU8s,1759455807,2025-10-03T01:43:27.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.4729,9,SOL,1.0
29Qkz2WxuH5Q9XowWspY2vhF1Cqb9J7fWRHnAntarA9gvHrfd47MbSZik9cSszBTcqcQw4LUQG2V7JwebdVKsU8s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,5298547540587,in,2.1107,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
29Qkz2WxuH5Q9XowWspY2vhF1Cqb9J7fWRHnAntarA9gvHrfd47MbSZik9cSszBTcqcQw4LUQG2V7JwebdVKsU8s,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,9292576,out,2.1549,9,So11111111111111111111111111111111111111112,1.0
29Qkz2WxuH5Q9XowWspY2vhF1Cqb9J7fWRHnAntarA9gvHrfd47MbSZik9cSszBTcqcQw4LUQG2V7JwebdVKsU8s,1759455807,2025-10-03T01:43:27.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HNGGwjk4gCSwsSrDxKCUkfPGQkcKJuMYfyYgy52CnKcz,11331856,out,2.6278,9,SOL,1.0
2qhiDbWrx8xKeSSZ2ZXfpCS74PdAqoCa6VW9ZDWWHiS4qqtYdhGsjUZm84dcVBcMq9Sq8yxP39fAhLEKkTgnHfTb,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,EqGpW1keL9PphAJyHdQTC2uWrjS2fqaRd2w8NXpPt8iD,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.8093,9,SOL,1.0
2qhiDbWrx8xKeSSZ2ZXfpCS74PdAqoCa6VW9ZDWWHiS4qqtYdhGsjUZm84dcVBcMq9Sq8yxP39fAhLEKkTgnHfTb,1759455807,2025-10-03T01:43:27.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,9418531,out,2.1841,9,SOL,1.0
2qhiDbWrx8xKeSSZ2ZXfpCS74PdAqoCa6VW9ZDWWHiS4qqtYdhGsjUZm84dcVBcMq9Sq8yxP39fAhLEKkTgnHfTb,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,7369251,in,1.7089,9,So11111111111111111111111111111111111111112,1.0
2qhiDbWrx8xKeSSZ2ZXfpCS74PdAqoCa6VW9ZDWWHiS4qqtYdhGsjUZm84dcVBcMq9Sq8yxP39fAhLEKkTgnHfTb,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,4375184067280,out,1.7429,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
2qhiDbWrx8xKeSSZ2ZXfpCS74PdAqoCa6VW9ZDWWHiS4qqtYdhGsjUZm84dcVBcMq9Sq8yxP39fAhLEKkTgnHfTb,1759455807,2025-10-03T01:43:27.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,DUuaMMSCFKEbrfXDfbL5KC8MvMeyJagzfMmoYY8ibXkH,2049280,out,0.4752,9,SOL,1.0
2qhiDbWrx8xKeSSZ2ZXfpCS74PdAqoCa6VW9ZDWWHiS4qqtYdhGsjUZm84dcVBcMq9Sq8yxP39fAhLEKkTgnHfTb,1759455807,2025-10-03T01:43:27.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2039280,out,0.4729,9,SOL,1.0
2qhiDbWrx8xKeSSZ2ZXfpCS74PdAqoCa6VW9ZDWWHiS4qqtYdhGsjUZm84dcVBcMq9Sq8yxP39fAhLEKkTgnHfTb,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,5442677465854,in,2.1681,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
2qhiDbWrx8xKeSSZ2ZXfpCS74PdAqoCa6VW9ZDWWHiS4qqtYdhGsjUZm84dcVBcMq9Sq8yxP39fAhLEKkTgnHfTb,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,9545143,out,2.2134,9,So11111111111111111111111111111111111111112,1.0
2qhiDbWrx8xKeSSZ2ZXfpCS74PdAqoCa6VW9ZDWWHiS4qqtYdhGsjUZm84dcVBcMq9Sq8yxP39fAhLEKkTgnHfTb,1759455807,2025-10-03T01:43:27.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,13dx4UL4eUeDCVN9GSqMjSLnT3xz2Md1PjjjRQYxFghg,11584423,out,2.6863,9,SOL,1.0
469GRyadPts3u2372MMU1v1XdBcaUEHr4FTpwWSAzKdaDfnLJDehRrqJ8UpTAZSxqbEyAgLxHh69oHfyiHSDnMFY,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,u32Ug7Ji8W6dxSQPb93kDLzn8m6f5A8PThrAsEQiX2d,3500000,out,0.8116,9,SOL,1.0
469GRyadPts3u2372MMU1v1XdBcaUEHr4FTpwWSAzKdaDfnLJDehRrqJ8UpTAZSxqbEyAgLxHh69oHfyiHSDnMFY,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,BW2Cb4rk3FgiLwnB42PfbeTrh425T3QXktRBFHAZ7Jx3,3500000,out,0.8116,9,SOL,1.0
469GRyadPts3u2372MMU1v1XdBcaUEHr4FTpwWSAzKdaDfnLJDehRrqJ8UpTAZSxqbEyAgLxHh69oHfyiHSDnMFY,1759455807,2025-10-03T01:43:27.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,EqGpW1keL9PphAJyHdQTC2uWrjS2fqaRd2w8NXpPt8iD,3500000,out,0.8116,9,SOL,1.0
3eewGLUze9qsjaJKgsns2LWt17HZMKtb6374AVCtwwztWnw19tEVugx2a8FSvRzKW7tkntRm2yToUifjhorLoYcw,1759455215,2025-10-03T01:33:35.000Z,TRANSFER,EiD9VyQVUsrFE9K8mvSZqdWvy6cdUobwH61v287Krtyz,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,100000,in,0.02315,9,SOL,1.0
3eewGLUze9qsjaJKgsns2LWt17HZMKtb6374AVCtwwztWnw19tEVugx2a8FSvRzKW7tkntRm2yToUifjhorLoYcw,1759455215,2025-10-03T01:33:35.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,10479228,out,2.426,9,SOL,1.0
3eewGLUze9qsjaJKgsns2LWt17HZMKtb6374AVCtwwztWnw19tEVugx2a8FSvRzKW7tkntRm2yToUifjhorLoYcw,1759455215,2025-10-03T01:33:35.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,8429948,in,1.9516,9,So11111111111111111111111111111111111111112,1.0
3eewGLUze9qsjaJKgsns2LWt17HZMKtb6374AVCtwwztWnw19tEVugx2a8FSvRzKW7tkntRm2yToUifjhorLoYcw,1759455215,2025-10-03T01:33:35.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,5005011651244,out,1.961,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
3eewGLUze9qsjaJKgsns2LWt17HZMKtb6374AVCtwwztWnw19tEVugx2a8FSvRzKW7tkntRm2yToUifjhorLoYcw,1759455215,2025-10-03T01:33:35.000Z,CREATE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,2rJY1a22DHKyP9jSjdKeeTwXn174qzhHQMxPFVs4e7Bh,2049280,out,0.4744,9,SOL,1.0
5cMfiK5hzZG3yE5NPw82eAsBogpDxjBBJenbKMmfeeCFK2eB3BLjp949S6NBKDxgYDpjCVX1u9SXkvTY1peUk1b8,1759455215,2025-10-03T01:33:35.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,EiD9VyQVUsrFE9K8mvSZqdWvy6cdUobwH61v287Krtyz,1010000,out,0.2338,9,SOL,1.0
2aoWPG1JEbgjqT2uALqjWJ4w1MCTqcVh1ryizJEeJXv8gaRyoVP4xx3voXue7anVBt6V5wBXnfK1rpvHA2bGbLU3,1759455199,2025-10-03T01:33:19.000Z,TRANSFER,9pzmZvV2fhatp12cYQxaNbeV69pCNtEU6kZzMaMCQN94,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,3490000,in,0.808,9,SOL,1.0
2aoWPG1JEbgjqT2uALqjWJ4w1MCTqcVh1ryizJEeJXv8gaRyoVP4xx3voXue7anVBt6V5wBXnfK1rpvHA2bGbLU3,1759455199,2025-10-03T01:33:19.000Z,CLOSE ACCOUNT,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,19346147,out,4.4788,9,SOL,1.0
2aoWPG1JEbgjqT2uALqjWJ4w1MCTqcVh1ryizJEeJXv8gaRyoVP4xx3voXue7anVBt6V5wBXnfK1rpvHA2bGbLU3,1759455199,2025-10-03T01:33:19.000Z,TRANSFER,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,17296867,in,4.0043,9,So11111111111111111111111111111111111111112,1.0
2aoWPG1JEbgjqT2uALqjWJ4w1MCTqcVh1ryizJEeJXv8gaRyoVP4xx3voXue7anVBt6V5wBXnfK1rpvHA2bGbLU3,1759455199,2025-10-03T01:33:19.000Z,TRANSFER,CaTWE2NPewVt1WLrQZeQGvUiMYexyV3YBaWhEDQ33kDh,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,10267748265618,out,4.023,9,Eme5T2s2HB7B8W4YgLG1eReQpnadEVUnQBRjaKTdBAGS,1.0
